Op rank by total time	Time of 1 call, microseconds	Number of calls in 1 run	Total time in 1 run	% of total time	Cumulative time, microseconds	% of total cumulative time	(FL)OPs in RegisterStatistics	GFLOP/S achieved	Op name	Device	Input/output tensors
715	    10.18	     0.11	     1.12	     0.00	131252.13	    99.90	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 9x128)(int32 1x1)->(9x128x128)
716	     1.11	     1.00	     1.11	     0.00	131253.24	    99.91	     0.00	     0.00	Identity	GPU-0	(256x128)->(256x128)
717	    10.00	     0.11	     1.10	     0.00	131254.34	    99.91	     0.00	     0.00	GatherV2	GPU-0	(7709x128)(int32 9x128)(int32 1x1)->(9x128x128)
718	     5.00	     0.22	     1.10	     0.00	131255.44	    99.91	     0.00	     0.00	Transpose	GPU-0	(128x29)(int32 2x1)->(29x128)
719	     4.95	     0.22	     1.09	     0.00	131256.53	    99.91	     0.00	     0.00	Size	GPU-0	(int32 9x128)->(int32 1x1)
720	     1.08	     1.00	     1.08	     0.00	131257.61	    99.91	     0.00	     0.00	Assert	CPU-0	(boolean 1x1)(string 1x1)(string 1x1)(string 1x1)(int32 2x1)(string 1x1)(int32 2x1)->(no output info)
721	     1.06	     1.00	     1.06	     0.00	131258.67	    99.91	     0.00	     0.00	Identity	GPU-0	(384x512)->(384x512)
722	     1.04	     1.00	     1.04	     0.00	131259.71	    99.91	     0.00	     0.00	Identity	GPU-0	(17191x128)->(17191x128)
723	     6.12	     0.17	     1.04	     0.00	131260.75	    99.91	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(25088 bytes)
724	   100.00	     0.01	     1.00	     0.00	131261.75	    99.91	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 5888x1)(5888x128)->(17191x128)
725	     9.90	     0.10	     0.99	     0.00	131262.74	    99.91	     0.00	     0.00	Sum	GPU-0	(39x128)(int32 2x1)->(1x1)
726	    48.00	     0.02	     0.96	     0.00	131263.70	    99.91	     0.00	     0.00	TensorArrayScatterV3	GPU-0	(tf_resource 1x1)(1x1)(int32 18x1)(18x128x128)(1x1)->(1x1)
727	    96.00	     0.01	     0.96	     0.00	131264.66	    99.91	     0.00	     0.00	Less	GPU-0	(int32 28x1)(int32 128x1)->(boolean 128x28)
728	     0.94	     1.00	     0.94	     0.00	131265.60	    99.91	     0.00	     0.00	Exit	GPU-0	(384x512)->(384x512)
729	     2.14	     0.44	     0.94	     0.00	131266.54	    99.92	     0.00	     0.00	Enter	GPU-0	(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)->(int32 128x1)
730	     0.93	     1.00	     0.93	     0.00	131267.47	    99.92	     0.00	     0.00	Identity	GPU-0	(7709x128)->(7709x128)
731	     4.23	     0.22	     0.93	     0.00	131268.40	    99.92	     0.00	     0.00	Shape	GPU-0	(3712x17191)->(int32 2x1)
732	     1.10	     0.84	     0.92	     0.00	131269.32	    99.92	     0.00	     0.00	Enter	GPU-0	(128x39x128)->(128x39x128)
733	     0.91	     1.00	     0.91	     0.00	131270.23	    99.92	     0.00	     0.00	Assert	CPU-0	(boolean 1x1)(string 1x1)(int32 1x1)(string 1x1)(int32 1x1)->(no output info)
734	     2.60	     0.35	     0.91	     0.00	131271.14	    99.92	     0.00	     0.00	Identity	GPU-0	(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)->(int32 128x1)
735	    13.00	     0.07	     0.91	     0.00	131272.05	    99.92	     0.00	     0.00	GatherV2	GPU-0	(7709x128)(int32 49x128)(int32 1x1)->(49x128x128)
736	     2.59	     0.34	     0.88	     0.00	131272.93	    99.92	     0.00	     0.00	Reshape	GPU-0	(39x128x128)(int32 2x1)->(4992x128)
737	     1.63	     0.54	     0.88	     0.00	131273.81	    99.92	     0.00	     0.00	Enter	GPU-0	(128x50x128)->(128x50x128)
738	     3.78	     0.23	     0.87	     0.00	131274.68	    99.92	     0.00	     0.00	Shape	GPU-0	(3712x128)->(int32 2x1)
739	     3.91	     0.22	     0.86	     0.00	131275.54	    99.92	     0.00	     0.00	Shape	GPU-0	(9x128x17191)->(int32 3x1)
740	     9.56	     0.09	     0.86	     0.00	131276.40	    99.92	     0.00	     0.00	Sum	GPU-0	(51x128)(int32 2x1)->(1x1)
741	    85.00	     0.01	     0.85	     0.00	131277.25	    99.92	     0.00	     0.00	Less	GPU-0	(int32 18x1)(int32 128x1)->(boolean 128x18)
742	     8.50	     0.10	     0.85	     0.00	131278.10	    99.92	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)->(boolean 128x1)
743	     7.73	     0.11	     0.85	     0.00	131278.95	    99.92	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)->(boolean 128x1)
744	     1.27	     0.66	     0.84	     0.00	131279.79	    99.93	     0.00	     0.00	Enter	GPU-0	(128x9x128)->(128x9x128)
745	     2.40	     0.35	     0.84	     0.00	131280.63	    99.93	     0.00	     0.00	Sum	GPU-0	(19x128)(int32 1x1)(int32 1x1)->(19x128)
746	     3.82	     0.22	     0.84	     0.00	131281.47	    99.93	     0.00	     0.00	Sum	GPU-0	(29x128)(int32 2x1)->(1x1)
747	     2.31	     0.36	     0.83	     0.00	131282.30	    99.93	     0.00	     0.00	Reshape	GPU-0	(128x19)(int32 3x1)->(128x19x1)
748	     3.73	     0.22	     0.82	     0.00	131283.12	    99.93	     0.00	     0.00	Shape	GPU-0	(3712x1)(3712x17191)->(int32 1x1)
749	     1.84	     0.44	     0.81	     0.00	131283.93	    99.93	     0.00	     0.00	Reshape	GPU-0	(3712x17191)(int32 2x1)->(3712x17191)
750	     1.74	     0.46	     0.80	     0.00	131284.73	    99.93	     0.00	     0.00	Reshape	GPU-0	(128x29x128)(int32 2x1)->(3712x128)
751	     2.26	     0.35	     0.79	     0.00	131285.52	    99.93	     0.00	     0.00	Reshape	GPU-0	(2432x17191)(int32 3x1)->(19x128x17191)
752	     4.39	     0.18	     0.79	     0.00	131286.31	    99.93	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(25600 bytes)
753	     8.44	     0.09	     0.76	     0.00	131287.07	    99.93	     0.00	     0.00	GatherV2	GPU-0	(7709x128)(int32 50x128)(int32 1x1)->(50x128x128)
754	     1.65	     0.46	     0.76	     0.00	131287.83	    99.93	     0.00	     0.00	Reshape	GPU-0	(3712x128)(int32 3x1)->(128x29x128)
755	     0.75	     1.00	     0.75	     0.00	131288.58	    99.93	     0.00	     0.00	_Retval	CPU-0	(string 1x1)->(no output info)
756	     2.21	     0.34	     0.75	     0.00	131289.33	    99.93	     0.00	     0.00	Reshape	GPU-0	(int32 39x128)(int32 1x1)->(int32 4992x1)
757	     4.06	     0.18	     0.73	     0.00	131290.06	    99.93	     0.00	     0.00	Transpose	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 51x128)
758	     7.30	     0.10	     0.73	     0.00	131290.79	    99.93	     0.00	     0.00	StridedSlice	GPU-0	(39x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
759	     3.13	     0.23	     0.72	     0.00	131291.51	    99.93	     0.00	     0.00	Shape	GPU-0	(128x29x1)->(int32 3x1)
760	     4.00	     0.18	     0.72	     0.00	131292.23	    99.93	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(26112 bytes)
761	     8.00	     0.09	     0.72	     0.00	131292.95	    99.94	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)->(boolean 128x1)
762	     7.20	     0.10	     0.72	     0.00	131293.67	    99.94	     0.00	     0.00	Sum	GPU-0	(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
763	     3.27	     0.22	     0.72	     0.00	131294.39	    99.94	     0.00	     0.00	Fill	GPU-0	(int32 3x1)(1x1)->(128x9x128)
764	    14.20	     0.05	     0.71	     0.00	131295.10	    99.94	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 49x128)(int32 1x1)->(49x128x128)
765	     5.00	     0.14	     0.70	     0.00	131295.80	    99.94	     0.00	     0.00	Fill	GPU-0	(int32 3x1)(1x1)->(128x49x128)
766	     2.00	     0.35	     0.70	     0.00	131296.50	    99.94	     0.00	     0.00	Reshape	GPU-0	(2432x128)(int32 3x1)->(19x128x128)
767	     2.09	     0.33	     0.69	     0.00	131297.19	    99.94	     0.00	     0.00	Reshape	GPU-0	(int32 9x128)(int32 1x1)->(int32 1152x1)
768	    34.50	     0.02	     0.69	     0.00	131297.88	    99.94	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 18x1)(1x1)->(18x128x128)
769	     0.96	     0.72	     0.69	     0.00	131298.57	    99.94	     0.00	     0.00	Exit	GPU-0	(128x19x128)->(128x19x128)
770	     1.64	     0.42	     0.69	     0.00	131299.26	    99.94	     0.00	     0.00	Enter	GPU-0	(128x49x128)->(128x49x128)
771	     3.09	     0.22	     0.68	     0.00	131299.94	    99.94	     0.00	     0.00	Reshape	GPU-0	(3712x1)(3712x17191)(int32 2x1)->(29x128)
772	     7.44	     0.09	     0.67	     0.00	131300.61	    99.94	     0.00	     0.00	Shape	GPU-0	(6400x128)->(int32 2x1)
773	     3.05	     0.22	     0.67	     0.00	131301.28	    99.94	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
774	     6.70	     0.10	     0.67	     0.00	131301.95	    99.94	     0.00	     0.00	Transpose	GPU-0	(128x39)(int32 2x1)->(39x128)
775	    67.00	     0.01	     0.67	     0.00	131302.62	    99.94	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 3584x1)(3584x128)->(17191x128)
776	    33.50	     0.02	     0.67	     0.00	131303.29	    99.94	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 48x1)(1x1)->(48x128x128)
777	    67.00	     0.01	     0.67	     0.00	131303.96	    99.94	     0.00	     0.00	SparseSoftmaxCrossEntropyWithLogits	GPU-0	(3584x17191)(int32 3584x1)->(3584x1)(3584x17191)
778	     1.38	     0.48	     0.66	     0.00	131304.62	    99.94	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(312 bytes)
779	     2.95	     0.22	     0.65	     0.00	131305.27	    99.94	     0.00	     0.00	ExpandDims	GPU-0	(3712x1)(int32 1x1)->(3712x1)
780	     3.20	     0.20	     0.64	     0.00	131305.91	    99.95	     0.00	     0.00	Shape	GPU-0	(39x128x17191)->(int32 3x1)
781	     7.00	     0.09	     0.63	     0.00	131306.54	    99.95	     0.00	     0.00	Size	GPU-0	(int32 51x128)->(int32 1x1)
782	     5.73	     0.11	     0.63	     0.00	131307.17	    99.95	     0.00	     0.00	Transpose	GPU-0	(128x9)(int32 2x1)->(9x128)
783	     5.25	     0.12	     0.63	     0.00	131307.80	    99.95	     0.00	     0.00	Shape	GPU-0	(38x128x128)->(int32 3x1)
784	     5.64	     0.11	     0.62	     0.00	131308.42	    99.95	     0.00	     0.00	Shape	GPU-0	(int32 9x128)->(int32 2x1)
785	     5.08	     0.12	     0.61	     0.00	131309.03	    99.95	     0.00	     0.00	Size	GPU-0	(int32 49x128)->(int32 1x1)
786	     5.55	     0.11	     0.61	     0.00	131309.64	    99.95	     0.00	     0.00	StridedSlice	GPU-0	(9x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
787	     2.54	     0.24	     0.61	     0.00	131310.25	    99.95	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(392 bytes)
788	    30.00	     0.02	     0.60	     0.00	131310.85	    99.95	     0.00	     0.00	L2Loss	GPU-0	(6144x128)->(1x1)
789	     1.82	     0.33	     0.60	     0.00	131311.45	    99.95	     0.00	     0.00	Reshape	GPU-0	(9x128x128)(int32 2x1)->(1152x128)
790	    29.50	     0.02	     0.59	     0.00	131312.04	    99.95	     0.00	     0.00	Transpose	GPU-0	(int32 128x49)(int32 128x48)(int32 128x48)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 48x128)
791	     7.37	     0.08	     0.59	     0.00	131312.63	    99.95	     0.00	     0.00	Sum	GPU-0	(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
792	    29.50	     0.02	     0.59	     0.00	131313.22	    99.95	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 46x1)(1x1)->(46x128x128)
793	     1.64	     0.36	     0.59	     0.00	131313.81	    99.95	     0.00	     0.00	Sum	GPU-0	(128x19x128)(int32 1x1)(int32 1x1)->(128x19x128)
794	     5.80	     0.10	     0.58	     0.00	131314.39	    99.95	     0.00	     0.00	Shape	GPU-0	(int32 39x128)->(int32 2x1)
795	     2.90	     0.20	     0.58	     0.00	131314.97	    99.95	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
796	     3.17	     0.18	     0.57	     0.00	131315.54	    99.95	     0.00	     0.00	Mul	GPU-0	(51x128)(51x128)->(51x128)
797	     5.18	     0.11	     0.57	     0.00	131316.11	    99.95	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(9x128)
798	     4.07	     0.14	     0.57	     0.00	131316.68	    99.95	     0.00	     0.00	Shape	GPU-0	(4992x128)->(int32 2x1)
799	     2.55	     0.22	     0.56	     0.00	131317.24	    99.95	     0.00	     0.00	Sum	GPU-0	(29x128)(int32 1x1)(int32 1x1)->(29x128)
800	    28.00	     0.02	     0.56	     0.00	131317.80	    99.95	     0.00	     0.00	L2Loss	GPU-0	(3584x128)->(1x1)
801	     3.06	     0.18	     0.55	     0.00	131318.35	    99.95	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
802	     1.54	     0.35	     0.54	     0.00	131318.89	    99.96	     0.00	     0.00	Identity	GPU-0	(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)->(1x1)
803	     2.35	     0.23	     0.54	     0.00	131319.43	    99.96	     0.00	     0.00	Reshape	GPU-0	(128x29)(int32 3x1)->(128x29x1)
804	     3.00	     0.18	     0.54	     0.00	131319.97	    99.96	     0.00	     0.00	Shape	GPU-0	(51x128x17191)->(int32 3x1)
805	     2.45	     0.22	     0.54	     0.00	131320.51	    99.96	     0.00	     0.00	Reshape	GPU-0	(3712x17191)(int32 3x1)->(29x128x17191)
806	     5.89	     0.09	     0.53	     0.00	131321.04	    99.96	     0.00	     0.00	StridedSlice	GPU-0	(51x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
807	     5.89	     0.09	     0.53	     0.00	131321.57	    99.96	     0.00	     0.00	Shape	GPU-0	(int32 51x128)->(int32 2x1)
808	     3.47	     0.15	     0.52	     0.00	131322.09	    99.96	     0.00	     0.00	Shape	GPU-0	(49x128)->(int32 2x1)
809	     4.73	     0.11	     0.52	     0.00	131322.61	    99.96	     0.00	     0.00	Shape	GPU-0	(1152x17191)->(int32 2x1)
810	     5.78	     0.09	     0.52	     0.00	131323.13	    99.96	     0.00	     0.00	Size	GPU-0	(int32 50x128)->(int32 1x1)
811	     2.32	     0.22	     0.51	     0.00	131323.64	    99.96	     0.00	     0.00	Identity	GPU-0	(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)->(int32 128x1)
812	     1.43	     0.35	     0.50	     0.00	131324.14	    99.96	     0.00	     0.00	Reshape	GPU-0	(19x128)(int32 1x1)->(2432x1)
813	     2.27	     0.22	     0.50	     0.00	131324.64	    99.96	     0.00	     0.00	Mul	GPU-0	(9x128)(9x128)->(9x128)
814	     1.79	     0.28	     0.50	     0.00	131325.14	    99.96	     0.00	     0.00	Reshape	GPU-0	(4992x128)(int32 3x1)->(128x39x128)
815	     1.52	     0.33	     0.50	     0.00	131325.64	    99.96	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(4608 bytes)
816	     1.75	     0.28	     0.49	     0.00	131326.13	    99.96	     0.00	     0.00	Reshape	GPU-0	(128x39x128)(int32 2x1)->(4992x128)
817	    49.00	     0.01	     0.49	     0.00	131326.62	    99.96	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 2304x1)(2304x128)->(17191x128)
818	     1.36	     0.36	     0.49	     0.00	131327.11	    99.96	     0.00	     0.00	Reshape	GPU-0	(128x19x128)(int32 3x1)->(128x19x128)
819	     2.61	     0.18	     0.47	     0.00	131327.58	    99.96	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(400 bytes)
820	     4.70	     0.10	     0.47	     0.00	131328.05	    99.96	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(39x128)
821	     2.09	     0.22	     0.46	     0.00	131328.51	    99.96	     0.00	     0.00	Reshape	GPU-0	(1152x128)(int32 3x1)->(128x9x128)
822	     1.92	     0.24	     0.46	     0.00	131328.97	    99.96	     0.00	     0.00	Cast	GPU-0	(boolean 128x39)->(128x39)
823	     5.75	     0.08	     0.46	     0.00	131329.43	    99.96	     0.00	     0.00	Shape	GPU-0	(38x128x17191)->(int32 3x1)
824	     3.83	     0.12	     0.46	     0.00	131329.89	    99.96	     0.00	     0.00	Shape	GPU-0	(38x128)->(int32 2x1)
825	     2.71	     0.17	     0.46	     0.00	131330.35	    99.96	     0.00	     0.00	Reshape	GPU-0	(49x128x128)(int32 2x1)->(6272x128)
826	     0.98	     0.46	     0.45	     0.00	131330.80	    99.96	     0.00	     0.00	Exit	GPU-0	(128x29x128)->(128x29x128)
827	     3.00	     0.15	     0.45	     0.00	131331.25	    99.96	     0.00	     0.00	Transpose	GPU-0	(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 49x128)
828	     3.75	     0.12	     0.45	     0.00	131331.70	    99.97	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 38x1)
829	     2.50	     0.18	     0.45	     0.00	131332.15	    99.97	     0.00	     0.00	Reshape	GPU-0	(int32 51x128)(int32 1x1)->(int32 6528x1)
830	     2.00	     0.22	     0.44	     0.00	131332.59	    99.97	     0.00	     0.00	Reshape	GPU-0	(3712x128)(int32 3x1)->(29x128x128)
831	     3.67	     0.12	     0.44	     0.00	131333.03	    99.97	     0.00	     0.00	Cast	GPU-0	(boolean 128x49)->(128x49)
832	     1.95	     0.22	     0.43	     0.00	131333.46	    99.97	     0.00	     0.00	Cast	GPU-0	(boolean 128x9)->(128x9)
833	    43.00	     0.01	     0.43	     0.00	131333.89	    99.97	     0.00	     0.00	Mul	GPU-0	(6144x128)(1x1)->(6144x128)
834	     3.91	     0.11	     0.43	     0.00	131334.32	    99.97	     0.00	     0.00	Shape	GPU-0	(1152x128)->(int32 2x1)
835	     3.91	     0.11	     0.43	     0.00	131334.75	    99.97	     0.00	     0.00	Shape	GPU-0	(1152x1)(1152x17191)->(int32 1x1)
836	     8.40	     0.05	     0.42	     0.00	131335.17	    99.97	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x49)(int32 128x49)(int32 128x49)(int32 128x1)(int32 128x1)->(boolean 128x1)
837	     3.00	     0.14	     0.42	     0.00	131335.59	    99.97	     0.00	     0.00	Shape	GPU-0	(128x39x1)->(int32 3x1)
838	     3.00	     0.14	     0.42	     0.00	131336.01	    99.97	     0.00	     0.00	Reshape	GPU-0	(128x39)(int32 3x1)->(128x39x1)
839	    42.00	     0.01	     0.42	     0.00	131336.43	    99.97	     0.00	     0.00	SparseSoftmaxCrossEntropyWithLogits	GPU-0	(5888x17191)(int32 5888x1)->(5888x1)(5888x17191)
840	    21.00	     0.02	     0.42	     0.00	131336.85	    99.97	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 28x1)(1x1)->(28x128x128)
841	     2.93	     0.14	     0.41	     0.00	131337.26	    99.97	     0.00	     0.00	Reshape	GPU-0	(6272x128)(int32 3x1)->(128x49x128)
842	     4.56	     0.09	     0.41	     0.00	131337.67	    99.97	     0.00	     0.00	Transpose	GPU-0	(128x51)(int32 2x1)->(51x128)
843	     4.56	     0.09	     0.41	     0.00	131338.08	    99.97	     0.00	     0.00	Cast	GPU-0	(boolean 128x51)->(128x51)
844	     1.74	     0.23	     0.40	     0.00	131338.48	    99.97	     0.00	     0.00	Sum	GPU-0	(128x29x128)(int32 1x1)(int32 1x1)->(128x29x128)
845	     2.50	     0.16	     0.40	     0.00	131338.88	    99.97	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(19456 bytes)
846	     2.35	     0.17	     0.40	     0.00	131339.28	    99.97	     0.00	     0.00	Reshape	GPU-0	(int32 49x128)(int32 1x1)->(int32 6272x1)
847	     5.71	     0.07	     0.40	     0.00	131339.68	    99.97	     0.00	     0.00	Shape	GPU-0	(6272x128)->(int32 2x1)
848	    40.00	     0.01	     0.40	     0.00	131340.08	    99.97	     0.00	     0.00	Mul	GPU-0	(5888x128)(1x1)->(5888x128)
849	     3.90	     0.10	     0.39	     0.00	131340.47	    99.97	     0.00	     0.00	Shape	GPU-0	(4992x17191)->(int32 2x1)
850	     1.77	     0.22	     0.39	     0.00	131340.86	    99.97	     0.00	     0.00	Reshape	GPU-0	(1152x17191)(int32 2x1)->(1152x17191)
851	     4.22	     0.09	     0.38	     0.00	131341.24	    99.97	     0.00	     0.00	Transpose	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 50x128)
852	     1.68	     0.22	     0.37	     0.00	131341.61	    99.97	     0.00	     0.00	Enter	GPU-0	(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)->(int32 128x1)
853	    37.00	     0.01	     0.37	     0.00	131341.98	    99.97	     0.00	     0.00	Mul	GPU-0	(6144x128)(1x1)(int32 1x1)->(6144x128)
854	     3.70	     0.10	     0.37	     0.00	131342.35	    99.97	     0.00	     0.00	Sum	GPU-0	(39x128)(int32 1x1)(int32 1x1)->(39x128)
855	    18.50	     0.02	     0.37	     0.00	131342.72	    99.97	     0.00	     0.00	L2Loss	GPU-0	(2304x128)->(1x1)
856	     3.36	     0.11	     0.37	     0.00	131343.09	    99.97	     0.00	     0.00	Sum	GPU-0	(9x128)(int32 2x1)->(1x1)
857	     2.00	     0.18	     0.36	     0.00	131343.45	    99.97	     0.00	     0.00	Reshape	GPU-0	(6400x128)(int32 3x1)->(128x50x128)
858	     3.60	     0.10	     0.36	     0.00	131343.81	    99.97	     0.00	     0.00	Shape	GPU-0	(4992x1)(4992x17191)->(int32 1x1)
859	     1.80	     0.20	     0.36	     0.00	131344.17	    99.97	     0.00	     0.00	Reshape	GPU-0	(4992x17191)(int32 2x1)->(4992x17191)
860	     1.64	     0.22	     0.36	     0.00	131344.53	    99.97	     0.00	     0.00	Identity	GPU-0	(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)->(1x1)
861	     1.59	     0.22	     0.35	     0.00	131344.88	    99.98	     0.00	     0.00	Reshape	GPU-0	(128x9x128)(int32 2x1)->(1152x128)
862	     4.38	     0.08	     0.35	     0.00	131345.23	    99.98	     0.00	     0.00	Mul	GPU-0	(38x128)(38x128)->(38x128)
863	    35.00	     0.01	     0.35	     0.00	131345.58	    99.98	     0.00	     0.00	Mul	GPU-0	(5888x128)(1x1)(int32 1x1)->(5888x128)
864	     1.75	     0.20	     0.35	     0.00	131345.93	    99.98	     0.00	     0.00	Enter	GPU-0	(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)->(int32 128x1)
865	    35.00	     0.01	     0.35	     0.00	131346.28	    99.98	     0.00	     0.00	Cast	GPU-0	(boolean 128x48)->(128x48)
866	    17.00	     0.02	     0.34	     0.00	131346.62	    99.98	     0.00	     0.00	L2Loss	GPU-0	(5888x128)->(1x1)
867	     1.89	     0.18	     0.34	     0.00	131346.96	    99.98	     0.00	     0.00	Enter	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)->(int32 128x1)
868	     3.09	     0.11	     0.34	     0.00	131347.30	    99.98	     0.00	     0.00	Shape	GPU-0	(128x9x1)->(int32 3x1)
869	     8.50	     0.04	     0.34	     0.00	131347.64	    99.98	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x39)(int32 128x38)(int32 128x38)(int32 128x1)(int32 128x1)->(boolean 128x1)
870	     3.30	     0.10	     0.33	     0.00	131347.97	    99.98	     0.00	     0.00	Shape	GPU-0	(49x128x17191)->(int32 3x1)
871	     3.30	     0.10	     0.33	     0.00	131348.30	    99.98	     0.00	     0.00	Mul	GPU-0	(49x128)(49x128)->(49x128)
872	     1.83	     0.18	     0.33	     0.00	131348.63	    99.98	     0.00	     0.00	Reshape	GPU-0	(128x50x128)(int32 2x1)->(6400x128)
873	    32.00	     0.01	     0.32	     0.00	131348.95	    99.98	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 28x128)(int32 1x1)->(28x128x128)
874	     2.91	     0.11	     0.32	     0.00	131349.27	    99.98	     0.00	     0.00	ExpandDims	GPU-0	(1152x1)(int32 1x1)->(1152x1)
875	     3.56	     0.09	     0.32	     0.00	131349.59	    99.98	     0.00	     0.00	Shape	GPU-0	(6528x17191)->(int32 2x1)
876	     3.44	     0.09	     0.31	     0.00	131349.90	    99.98	     0.00	     0.00	Shape	GPU-0	(6528x1)(6528x17191)->(int32 1x1)
877	     1.72	     0.18	     0.31	     0.00	131350.21	    99.98	     0.00	     0.00	Reshape	GPU-0	(51x128x128)(int32 2x1)->(6528x128)
878	     1.72	     0.18	     0.31	     0.00	131350.52	    99.98	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(408 bytes)
879	     3.44	     0.09	     0.31	     0.00	131350.83	    99.98	     0.00	     0.00	Reshape	GPU-0	(50x128x128)(int32 2x1)->(6400x128)
880	    31.00	     0.01	     0.31	     0.00	131351.14	    99.98	     0.00	     0.00	MatMul	GPU-0	(6144x128)(6144x17191)->(128x17191)
881	     3.10	     0.10	     0.31	     0.00	131351.45	    99.98	     0.00	     0.00	ExpandDims	GPU-0	(4992x1)(int32 1x1)->(4992x1)
882	     1.67	     0.18	     0.30	     0.00	131351.75	    99.98	     0.00	     0.00	Reshape	GPU-0	(6528x17191)(int32 2x1)->(6528x17191)
883	     2.14	     0.14	     0.30	     0.00	131352.05	    99.98	     0.00	     0.00	Exit	GPU-0	(128x49x128)->(128x49x128)
884	     3.75	     0.08	     0.30	     0.00	131352.35	    99.98	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(19456 bytes)
885	     1.32	     0.22	     0.29	     0.00	131352.64	    99.98	     0.00	     0.00	Reshape	GPU-0	(29x128)(int32 1x1)->(3712x1)
886	     5.80	     0.05	     0.29	     0.00	131352.93	    99.98	     0.00	     0.00	MatMul	GPU-0	(6272x128)(6272x17191)->(128x17191)
887	     1.26	     0.23	     0.29	     0.00	131353.22	    99.98	     0.00	     0.00	Reshape	GPU-0	(128x29x128)(int32 3x1)->(128x29x128)
